timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-5215.725733494993,1000,0.029999999329447746
2000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-3695.121818368299,1000,0.029999999329447746
3000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2947.7786482662723,1000,0.029999999329447746
4000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-3030.573809852619,1000,0.029999999329447746
5000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-3124.7573903430934,1000,0.029999999329447746
6000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-3183.0000788412576,1000,0.029999999329447746
7000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-3039.868294590817,1000,0.029999999329447746
8000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2935.961507298241,1000,0.029999999329447746
9000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2969.1747502624103,1000,0.029999999329447746
10000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2940.4667419140005,1000,0.029999999329447746
11000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-8551.099097896678,1000,0.029999999329447746
12000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2918.012477661238,1000,0.029999999329447746
13000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-941.5041855052672,1000,0.029999999329447746
14000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-902.2474107370068,1000,0.029999999329447746
15000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-6514.931997207955,1000,0.029999999329447746
16000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2960.5277484715534,1000,0.029999999329447746
17000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-982.2729822434733,1000,0.029999999329447746
18000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1100.8365212469344,1000,0.029999999329447746
19000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2850.9929247163177,1000,0.029999999329447746
20000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2918.2995817212964,1000,0.029999999329447746
21000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2942.0490896626134,1000,0.029999999329447746
22000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2922.2543469724023,1000,0.029999999329447746
23000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2931.5669654303974,1000,0.029999999329447746
24000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1011.6617615414275,1000,0.029999999329447746
25000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2884.286937964508,1000,0.029999999329447746
26000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2882.614822628103,1000,0.029999999329447746
27000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-998.8209619281378,1000,0.029999999329447746
28000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2902.717815728596,1000,0.029999999329447746
29000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-893.4162699780624,1000,0.029999999329447746
30000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2871.7860250031003,1000,0.029999999329447746
31000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2911.0719017428924,1000,0.029999999329447746
32000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1120.5356133797043,1000,0.029999999329447746
33000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2898.5264447013187,1000,0.029999999329447746
34000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2911.5231998094696,1000,0.029999999329447746
35000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1156.2928577535265,1000,0.029999999329447746
36000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2902.336115685419,1000,0.029999999329447746
37000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1258.8613822172467,1000,0.029999999329447746
38000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1136.11628859103,1000,0.029999999329447746
39000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2888.461735022484,1000,0.029999999329447746
40000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1241.4839073636615,1000,0.029999999329447746
41000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1141.7614682880428,1000,0.029999999329447746
42000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1031.996149682968,1000,0.029999999329447746
43000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1143.2976406480873,1000,0.029999999329447746
44000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1280.5306717118697,1000,0.029999999329447746
45000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1139.4204438839251,1000,0.029999999329447746
46000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1220.9760020150711,1000,0.029999999329447746
47000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1122.6258377443496,1000,0.029999999329447746
48000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1099.0639483841426,1000,0.029999999329447746
49000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1118.538355737099,1000,0.029999999329447746
50000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1210.3362718209953,1000,0.029999999329447746
51000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1211.525365317782,1000,0.029999999329447746
52000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1207.7958409231398,1000,0.029999999329447746
53000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2880.4322423811045,1000,0.029999999329447746
54000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1107.7535613883786,1000,0.029999999329447746
55000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-2877.441056203006,1000,0.029999999329447746
56000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1190.7558549396022,1000,0.029999999329447746
57000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1103.1184226644666,1000,0.029999999329447746
58000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1242.4937098852695,1000,0.029999999329447746
59000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1226.0471628539642,1000,0.029999999329447746
60000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1188.8767770942002,1000,0.029999999329447746
61000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1202.1377984772284,1000,0.029999999329447746
62000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1204.3880792020427,1000,0.029999999329447746
63000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1211.7808395507946,1000,0.029999999329447746
64000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1259.095270520617,1000,0.029999999329447746
65000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1207.9701880724365,1000,0.029999999329447746
66000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1275.1329347148694,1000,0.029999999329447746
67000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1005.5350061440357,1000,0.029999999329447746
68000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1238.9671261586445,1000,0.029999999329447746
69000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1201.1421077596708,1000,0.029999999329447746
70000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1185.7726322536248,1000,0.029999999329447746
71000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-984.9301726026885,1000,0.029999999329447746
72000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-983.6705883770744,1000,0.029999999329447746
73000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1185.0407228562915,1000,0.029999999329447746
74000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1165.8633235253865,1000,0.029999999329447746
75000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1085.7101480783533,1000,0.029999999329447746
76000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1179.3221355100359,1000,0.029999999329447746
77000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1159.2904863672602,1000,0.029999999329447746
78000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1056.6448747006564,1000,0.029999999329447746
79000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1034.2027209956645,1000,0.029999999329447746
80000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1035.6448016357479,1000,0.029999999329447746
81000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1106.7918982936878,1000,0.029999999329447746
82000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-1061.6118651977158,1000,0.029999999329447746
83000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-802.0348860111396,1000,0.029999999329447746
84000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-704.3902927462965,1000,0.029999999329447746
85000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-810.244518919213,1000,0.029999999329447746
86000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-854.4233203436478,1000,0.029999999329447746
87000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-798.8765940772158,1000,0.029999999329447746
88000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-705.3574573472987,1000,0.029999999329447746
89000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-663.7825371394783,1000,0.029999999329447746
90000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-789.549452613635,1000,0.029999999329447746
91000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-786.769987834528,1000,0.029999999329447746
92000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-699.9155803682722,1000,0.029999999329447746
93000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-822.2970264354796,1000,0.029999999329447746
94000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-838.5347546466737,1000,0.029999999329447746
95000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-776.2822746731198,1000,0.029999999329447746
96000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-579.2395939009575,1000,0.029999999329447746
97000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-783.3693637308991,1000,0.029999999329447746
98000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-784.6410063081361,1000,0.029999999329447746
99000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-719.8665485172997,1000,0.029999999329447746
100000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-695.407568824341,1000,0.029999999329447746
101000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-589.2138388450719,1000,0.029999999329447746
102000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-706.2340193884031,1000,0.029999999329447746
103000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-856.7425496236524,1000,0.029999999329447746
104000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-829.3226909394772,1000,0.029999999329447746
105000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-737.4554324854189,1000,0.029999999329447746
106000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-846.4192309381007,1000,0.029999999329447746
107000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-715.5512267755217,1000,0.029999999329447746
108000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-705.5399033459397,1000,0.029999999329447746
109000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-822.8600904447967,1000,0.029999999329447746
110000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-813.0793401209514,1000,0.029999999329447746
111000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-815.7076577500316,1000,0.029999999329447746
112000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-740.1195734641437,1000,0.029999999329447746
113000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-811.2512859101427,1000,0.029999999329447746
114000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-832.041134719764,1000,0.029999999329447746
115000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-679.308987660387,1000,0.029999999329447746
116000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-809.9996770053777,1000,0.029999999329447746
117000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-839.6804011169864,1000,0.029999999329447746
118000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-908.5960259303861,1000,0.029999999329447746
119000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-796.8439170847568,1000,0.029999999329447746
120000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-661.2972020611867,1000,0.029999999329447746
121000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-741.9891650727915,1000,0.029999999329447746
122000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-837.0934680220638,1000,0.029999999329447746
123000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-658.58725215754,1000,0.029999999329447746
124000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-844.9192686172082,1000,0.029999999329447746
125000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-720.6026578130751,1000,0.029999999329447746
126000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-854.2023386542404,1000,0.029999999329447746
127000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-864.2506159606344,1000,0.029999999329447746
128000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-885.1766894489677,1000,0.029999999329447746
129000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-877.6410875333684,1000,0.029999999329447746
130000,9,-60.0,1.0,manual,0.03,manual_target_m060_alpha_0p03_scale_1,-877.9768510174795,1000,0.029999999329447746
